PatternCC P23,PatternCC_low P23,PatternCC_high P23,PatternCC P67,PatternCC_low P67,PatternCC _high P67,RelAmp P23,RelAmp_low P23,RelAmp_high P23,RelAmp P67,RelAmp_low P67,RelAmp_high P67
0.4274402758074177,0.34439089785886884,0.5137843101659205,0.37612538950621316,0.2390448503879547,0.5064864407799944,0.9921197328252913,0.9133668283326772,1.086138499859748,0.8663058348533453,0.7959664706125027,0.9414012103800548
0.3993928596186739,0.32369685799074094,0.4833598945446563,0.32895135634439476,0.19408150140469546,0.4539061626426867,0.9448657959945862,0.8504926393347882,1.0407450174800565,0.8858773354220011,0.782732359215665,1.00023106435229
0.32734952247781207,0.21403268531156347,0.4318818118157977,0.3041688120671429,0.1639952843658733,0.43828118889573775,0.9445930914259864,0.8565301741245027,1.0432703160331376,0.9083610050454901,0.7854388733457343,1.0428176103169502
0.2644622904308326,0.14881411675922349,0.37985838108218717,0.25522883864623963,0.08743322326237878,0.41882391767997285,0.9613905118620624,0.8828258266843552,1.0465311344482109,0.9450979990385756,0.8198833810479448,1.0871787431026425
0.19882295842484443,0.08691481213839222,0.3113856024661521,0.22543840944709068,0.0900462863851312,0.3501922194296813,0.9548809324040709,0.8794288068492165,1.038116716061053,0.9838126677030431,0.8380706995757355,1.1657546453045957
0.10759268615380693,-0.012265725007472026,0.22708937941420904,0.20714903752441785,0.09390789552229804,0.3387379828270818,0.9926500478353201,0.8837820167468667,1.115080140772099,0.9908341262730064,0.8465887695209743,1.180625414397288
0.05020711960262311,-0.058280747355398475,0.16704479899613736,0.1601267536744306,0.031582653293565834,0.31585649473744803,0.9735548180446072,0.8661197571169229,1.0920372199146318,1.024036122100046,0.8579646061040533,1.255809223579219
0.09444990917865559,0.0004057970875543461,0.1943107504600686,0.1205862907607886,0.007599060439551727,0.24661188358171382,0.9356445060264003,0.8497950483667452,1.023623672799644,1.0527459829204915,0.8472324588694794,1.3455315091122855
0.13934685021021376,0.05350705054067832,0.2314487227844076,0.11243292853490068,0.0013149417493244632,0.22551772487408808,0.9508629632733493,0.8591371551805476,1.0476880016854295,1.034614415384914,0.8366507616172422,1.3013517641547891
0.18559900194581463,0.09964462644498812,0.26189361734056077,0.11722583830677537,0.03423283299606259,0.21483119702082806,0.9745003742223611,0.8763635426035445,1.0751464364346368,0.9809729718739586,0.8428876518331541,1.1672162059077495
0.16104510136145067,0.042895621013026713,0.259024497283643,0.10046601323887833,-0.0029906917903845124,0.21321247957743591,0.9485532974908362,0.8530896567839114,1.0553557849669377,0.9098078810559888,0.814805796127261,1.0480284552912724
0.09766176227019928,-0.008651518297777678,0.18987212070073584,0.10497113807565872,-0.02365641218884287,0.23298336817068066,0.9567195842807938,0.8686877300356908,1.0487297784712102,0.8922663477495937,0.790674424806258,1.0418645188165943
0.08221730968228794,-0.031322286952814984,0.18336841861507183,0.11190520704538602,-0.04412402289055239,0.2516367465499091,0.9858077407564358,0.9203237904053181,1.053644376580166,0.9655440516075758,0.8402873398227659,1.1466527475178716
0.08333140373875526,-0.03539650313175519,0.19659015166291044,0.08448432095870784,-0.05358306100622414,0.22533702919221066,1.0472362070637562,0.9773627671624218,1.1176000595446414,1.0484285244693963,0.8772023873279285,1.2739812044684817
0.09439259811632744,-0.03464850006341496,0.22530649880286743,0.0876356426713246,-0.041729700512163945,0.21783179294018615,1.109888534951458,1.0123784511048317,1.204546606265936,1.0315323382851538,0.8721153741115284,1.2125388804533632
0.08404064069947866,-0.050831975627115715,0.20803168262852206,0.11067709619473909,-0.011229264339682623,0.24369729217470362,1.1270324692762057,1.022946290958741,1.223456987590854,1.0133412225231837,0.8722076961624134,1.1740790196170854
0.04608146290983544,-0.09805369686727151,0.17776252565112813,0.060882205503081786,-0.07559356261540089,0.20573750174801658,1.1689254315060826,1.0366571850868271,1.2942475783676628,0.9872593216073842,0.8624500157665278,1.109276643605967
0.05359082186391756,-0.08470470240765328,0.18972193050628675,0.05901804752350517,-0.06238516444557903,0.17003073779155525,1.1196192683395485,0.992341830936846,1.2541269209083814,0.9827314393868433,0.8837756619217674,1.0881587390916878
0.07730679914104865,-0.06297386153396267,0.22290717547899552,0.07327165330026478,-0.037341693628341145,0.175115782628455,1.0780785101057786,0.9714913918157856,1.1945156862288437,1.0235460107987409,0.9238435354426016,1.116825897837193
0.1043578942744436,-0.03922577041524796,0.25969308595220425,0.06703150025656186,-0.05773431693405108,0.1793301561124308,1.077974800278156,0.9814346601187871,1.181606128328645,1.0488403377386584,0.9372999778435256,1.159624516739204
0.07393620720930949,-0.09612915982861354,0.24834719457797605,0.025999503100471916,-0.08619797932171187,0.12715478259639326,1.0865473906455865,1.0027903038817874,1.1693407952690882,1.0600675282080971,0.9192105115309881,1.2018045622903553
0.06968795273145822,-0.10303841171844591,0.2513237460369847,0.009600852594110615,-0.12112284831900341,0.13223189689369327,1.0854836926329097,0.9939416823104842,1.169120199121298,1.0552467961190313,0.9050802661705104,1.2166604342955143
0.08699574393558132,-0.045782820611066956,0.23160997073795825,-0.054709610279494836,-0.1972471027400242,0.06927853468012239,1.0474114747614793,0.9529673690707712,1.1435220201761205,1.0179798292333522,0.8899942978169669,1.1638013619335081
0.09588767788566002,-0.027596126034756068,0.23263827470679463,-0.056446450297221895,-0.20869848002627656,0.07761393241859543,1.027691121132355,0.9432949978685768,1.1065208377089677,0.9747057063250323,0.8829868630633604,1.0704188890613762
0.06485968684916935,-0.06566050571306356,0.2109202494226026,-0.027584377609846746,-0.16987285997789633,0.09935839956862438,0.9975406393467174,0.9203561724415447,1.0834812980843789,0.9626893751332489,0.8694394394693858,1.0547309725424308
